Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-01-28,106272403152,1,2.349
Wilkne,2023-01-28,106272403152,2,2.347
Wilkne,2023-01-28,106272403152,3,2.34
Wilkne,2023-01-28,106272403152,4,2.369
Wilkne,2023-01-28,106272403916,1,2.359
Wilkne,2023-01-28,106272403916,2,2.371
Wilkne,2023-01-28,106272403916,3,2.33
Wilkne,2023-01-28,106272403916,4,2.396
Wilkne,2023-01-28,106272404964,1,0.013
Wilkne,2023-01-28,106272404964,2,2.13
Wilkne,2023-01-28,106272404964,3,2.075
Wilkne,2023-01-28,106272404964,4,2.109
