Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-07-04,106272403152,1,2.048
Wilkne,2023-07-04,106272403152,2,2.051
Wilkne,2023-07-04,106272403152,3,2.034
Wilkne,2023-07-04,106272403152,4,2.045
Wilkne,2023-07-04,106272403916,1,2.048
Wilkne,2023-07-04,106272403916,2,2.04
Wilkne,2023-07-04,106272403916,3,2.034
Wilkne,2023-07-04,106272403916,4,2.071
Wilkne,2023-07-04,116191966583,1,0.012
Wilkne,2023-07-04,116191966583,2,2.322
Wilkne,2023-07-04,116191966583,3,2.324
Wilkne,2023-07-04,116191966583,4,2.354
