Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-06-08,106272403152,1,1.412
Wilkne,2023-06-08,106272403152,2,1.42
Wilkne,2023-06-08,106272403152,3,1.411
Wilkne,2023-06-08,106272403152,4,1.425
Wilkne,2023-06-08,106272403916,1,1.419
Wilkne,2023-06-08,106272403916,2,1.42
Wilkne,2023-06-08,106272403916,3,1.407
Wilkne,2023-06-08,106272403916,4,1.433
Wilkne,2023-06-08,116191966583,1,0.012
Wilkne,2023-06-08,116191966583,2,1.572
Wilkne,2023-06-08,116191966583,3,1.566
Wilkne,2023-06-08,116191966583,4,1.578
