Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-05-28,106272403152,1,1.996
Wilkne,2023-05-28,106272403152,2,2.001
Wilkne,2023-05-28,106272403152,3,1.991
Wilkne,2023-05-28,106272403152,4,2.005
Wilkne,2023-05-28,106272403916,1,2.011
Wilkne,2023-05-28,106272403916,2,2.006
Wilkne,2023-05-28,106272403916,3,1.993
Wilkne,2023-05-28,106272403916,4,2.028
Wilkne,2023-05-28,116191966583,1,0.013
Wilkne,2023-05-28,116191966583,2,2.222
Wilkne,2023-05-28,116191966583,3,2.204
Wilkne,2023-05-28,116191966583,4,2.233
