Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-04-22,106272403152,1,2.346
Wilkne,2023-04-22,106272403152,2,2.34
Wilkne,2023-04-22,106272403152,3,2.327
Wilkne,2023-04-22,106272403152,4,2.343
Wilkne,2023-04-22,106272403916,1,2.354
Wilkne,2023-04-22,106272403916,2,2.349
Wilkne,2023-04-22,106272403916,3,2.333
Wilkne,2023-04-22,106272403916,4,2.381
Wilkne,2023-04-22,116191966583,1,0.012
Wilkne,2023-04-22,116191966583,2,2.493
Wilkne,2023-04-22,116191966583,3,2.449
Wilkne,2023-04-22,116191966583,4,2.498
