Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-04-26,106272403152,1,2.023
Wilkne,2023-04-26,106272403152,2,2.025
Wilkne,2023-04-26,106272403152,3,2.019
Wilkne,2023-04-26,106272403152,4,2.038
Wilkne,2023-04-26,106272403916,1,2.038
Wilkne,2023-04-26,106272403916,2,2.038
Wilkne,2023-04-26,106272403916,3,2.016
Wilkne,2023-04-26,106272403916,4,2.056
Wilkne,2023-04-26,116191966583,1,0.012
Wilkne,2023-04-26,116191966583,2,2.168
Wilkne,2023-04-26,116191966583,3,2.115
Wilkne,2023-04-26,116191966583,4,2.156
