Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-09-07,106272403152,1,2.051
Wilkne,2023-09-07,106272403152,2,2.034
Wilkne,2023-09-07,106272403152,3,2.024
Wilkne,2023-09-07,106272403152,4,2.047
Wilkne,2023-09-07,106272403916,1,2.025
Wilkne,2023-09-07,106272403916,2,2.025
Wilkne,2023-09-07,106272403916,3,2.007
Wilkne,2023-09-07,106272403916,4,2.057
Wilkne,2023-09-07,116191966583,1,0.012
Wilkne,2023-09-07,116191966583,2,2.072
Wilkne,2023-09-07,116191966583,3,2.049
Wilkne,2023-09-07,116191966583,4,2.059
