Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-10-25,106272403152,1,2.389
Wilkne,2023-10-25,106272403152,2,2.364
Wilkne,2023-10-25,106272403152,3,2.372
Wilkne,2023-10-25,106272403152,4,2.407
Wilkne,2023-10-25,106272403916,1,2.367
Wilkne,2023-10-25,106272403916,2,2.369
Wilkne,2023-10-25,106272403916,3,2.332
Wilkne,2023-10-25,106272403916,4,2.392
Wilkne,2023-10-25,116191966583,1,0.013
Wilkne,2023-10-25,116191966583,2,2.347
Wilkne,2023-10-25,116191966583,3,2.306
Wilkne,2023-10-25,116191966583,4,2.321
