Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-11-25,106272403152,1,2.566
Wilkne,2023-11-25,106272403152,2,2.559
Wilkne,2023-11-25,106272403152,3,2.569
Wilkne,2023-11-25,106272403152,4,2.581
Wilkne,2023-11-25,106272403916,1,2.566
Wilkne,2023-11-25,106272403916,2,2.543
Wilkne,2023-11-25,106272403916,3,2.522
Wilkne,2023-11-25,106272403916,4,2.586
Wilkne,2023-11-25,116191966583,1,0.013
Wilkne,2023-11-25,116191966583,2,2.38
Wilkne,2023-11-25,116191966583,3,2.346
Wilkne,2023-11-25,116191966583,4,2.364
