Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-10-07,106272403152,1,2.238
Wilkne,2023-10-07,106272403152,2,2.221
Wilkne,2023-10-07,106272403152,3,2.222
Wilkne,2023-10-07,106272403152,4,2.258
Wilkne,2023-10-07,106272403916,1,2.217
Wilkne,2023-10-07,106272403916,2,2.222
Wilkne,2023-10-07,106272403916,3,2.187
Wilkne,2023-10-07,106272403916,4,2.239
Wilkne,2023-10-07,116191966583,1,0.013
Wilkne,2023-10-07,116191966583,2,2.175
Wilkne,2023-10-07,116191966583,3,2.134
Wilkne,2023-10-07,116191966583,4,2.151
