Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-10-22,106272403152,1,1.961
Wilkne,2023-10-22,106272403152,2,1.933
Wilkne,2023-10-22,106272403152,3,1.931
Wilkne,2023-10-22,106272403152,4,1.965
Wilkne,2023-10-22,106272403916,1,1.926
Wilkne,2023-10-22,106272403916,2,1.932
Wilkne,2023-10-22,106272403916,3,1.903
Wilkne,2023-10-22,106272403916,4,1.961
Wilkne,2023-10-22,116191966583,1,0.012
Wilkne,2023-10-22,116191966583,2,1.87
Wilkne,2023-10-22,116191966583,3,1.836
Wilkne,2023-10-22,116191966583,4,1.852
