Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-08-28,106272403152,1,1.381
Wilkne,2023-08-28,106272403152,2,1.379
Wilkne,2023-08-28,106272403152,3,1.38
Wilkne,2023-08-28,106272403152,4,1.398
Wilkne,2023-08-28,106272403916,1,1.382
Wilkne,2023-08-28,106272403916,2,1.38
Wilkne,2023-08-28,106272403916,3,1.36
Wilkne,2023-08-28,106272403916,4,1.388
Wilkne,2023-08-28,116191966583,1,0.011
Wilkne,2023-08-28,116191966583,2,1.594
Wilkne,2023-08-28,116191966583,3,1.586
Wilkne,2023-08-28,116191966583,4,1.589
