Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-11-21,106272403152,1,1.922
Wilkne,2023-11-21,106272403152,2,1.923
Wilkne,2023-11-21,106272403152,3,1.921
Wilkne,2023-11-21,106272403152,4,1.93
Wilkne,2023-11-21,106272403916,1,1.93
Wilkne,2023-11-21,106272403916,2,1.916
Wilkne,2023-11-21,106272403916,3,1.908
Wilkne,2023-11-21,106272403916,4,1.949
Wilkne,2023-11-21,116191966583,1,0.012
Wilkne,2023-11-21,116191966583,2,1.749
Wilkne,2023-11-21,116191966583,3,1.722
Wilkne,2023-11-21,116191966583,4,1.732
