Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-07-26,106272403152,1,2.062
Wilkne,2023-07-26,106272403152,2,2.063
Wilkne,2023-07-26,106272403152,3,2.05
Wilkne,2023-07-26,106272403152,4,2.07
Wilkne,2023-07-26,106272403916,1,2.065
Wilkne,2023-07-26,106272403916,2,2.059
Wilkne,2023-07-26,106272403916,3,2.046
Wilkne,2023-07-26,106272403916,4,2.089
Wilkne,2023-07-26,116191966583,1,0.012
Wilkne,2023-07-26,116191966583,2,2.314
Wilkne,2023-07-26,116191966583,3,2.298
Wilkne,2023-07-26,116191966583,4,2.327
