Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-02-04,106272403152,1,2.282
Wilkne,2023-02-04,106272403152,2,2.28
Wilkne,2023-02-04,106272403152,3,2.279
Wilkne,2023-02-04,106272403152,4,2.302
Wilkne,2023-02-04,106272403916,1,2.299
Wilkne,2023-02-04,106272403916,2,2.302
Wilkne,2023-02-04,106272403916,3,2.268
Wilkne,2023-02-04,106272403916,4,2.326
Wilkne,2023-02-04,106272404964,1,0.013
Wilkne,2023-02-04,106272404964,2,2.129
Wilkne,2023-02-04,106272404964,3,2.073
Wilkne,2023-02-04,106272404964,4,2.104
