Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-07-15,106272403152,1,1.88
Wilkne,2023-07-15,106272403152,2,1.887
Wilkne,2023-07-15,106272403152,3,1.882
Wilkne,2023-07-15,106272403152,4,1.896
Wilkne,2023-07-15,106272403916,1,1.904
Wilkne,2023-07-15,106272403916,2,1.898
Wilkne,2023-07-15,106272403916,3,1.881
Wilkne,2023-07-15,106272403916,4,1.914
Wilkne,2023-07-15,116191966583,1,0.013
Wilkne,2023-07-15,116191966583,2,2.193
Wilkne,2023-07-15,116191966583,3,2.179
Wilkne,2023-07-15,116191966583,4,2.211
