Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-08-20,106272403152,1,1.961
Wilkne,2023-08-20,106272403152,2,1.958
Wilkne,2023-08-20,106272403152,3,1.95
Wilkne,2023-08-20,106272403152,4,1.966
Wilkne,2023-08-20,106272403916,1,1.958
Wilkne,2023-08-20,106272403916,2,1.962
Wilkne,2023-08-20,106272403916,3,1.935
Wilkne,2023-08-20,106272403916,4,1.974
Wilkne,2023-08-20,116191966583,1,0.012
Wilkne,2023-08-20,116191966583,2,2.068
Wilkne,2023-08-20,116191966583,3,2.041
Wilkne,2023-08-20,116191966583,4,2.059
