Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-11-08,106272403152,1,2.614
Wilkne,2023-11-08,106272403152,2,2.587
Wilkne,2023-11-08,106272403152,3,2.601
Wilkne,2023-11-08,106272403152,4,2.616
Wilkne,2023-11-08,106272403916,1,2.636
Wilkne,2023-11-08,106272403916,2,2.606
Wilkne,2023-11-08,106272403916,3,2.601
Wilkne,2023-11-08,106272403916,4,2.651
Wilkne,2023-11-08,116191966583,1,0.013
Wilkne,2023-11-08,116191966583,2,2.386
Wilkne,2023-11-08,116191966583,3,2.423
Wilkne,2023-11-08,116191966583,4,2.46
