Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-06-29,106272403152,1,1.7
Wilkne,2023-06-29,106272403152,2,1.705
Wilkne,2023-06-29,106272403152,3,1.699
Wilkne,2023-06-29,106272403152,4,1.709
Wilkne,2023-06-29,106272403916,1,1.715
Wilkne,2023-06-29,106272403916,2,1.711
Wilkne,2023-06-29,106272403916,3,1.699
Wilkne,2023-06-29,106272403916,4,1.727
Wilkne,2023-06-29,116191966583,1,0.012
Wilkne,2023-06-29,116191966583,2,1.858
Wilkne,2023-06-29,116191966583,3,1.854
Wilkne,2023-06-29,116191966583,4,1.877
