Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-07-02,106272403152,1,1.888
Wilkne,2023-07-02,106272403152,2,1.893
Wilkne,2023-07-02,106272403152,3,1.881
Wilkne,2023-07-02,106272403152,4,1.893
Wilkne,2023-07-02,106272403916,1,1.898
Wilkne,2023-07-02,106272403916,2,1.889
Wilkne,2023-07-02,106272403916,3,1.882
Wilkne,2023-07-02,106272403916,4,1.917
Wilkne,2023-07-02,116191966583,1,0.013
Wilkne,2023-07-02,116191966583,2,2.152
Wilkne,2023-07-02,116191966583,3,2.144
Wilkne,2023-07-02,116191966583,4,2.175
