Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-06-10,106272403152,1,1.729
Wilkne,2023-06-10,106272403152,2,1.735
Wilkne,2023-06-10,106272403152,3,1.727
Wilkne,2023-06-10,106272403152,4,1.741
Wilkne,2023-06-10,106272403916,1,1.738
Wilkne,2023-06-10,106272403916,2,1.737
Wilkne,2023-06-10,106272403916,3,1.722
Wilkne,2023-06-10,106272403916,4,1.753
Wilkne,2023-06-10,116191966583,1,0.012
Wilkne,2023-06-10,116191966583,2,1.919
Wilkne,2023-06-10,116191966583,3,1.903
Wilkne,2023-06-10,116191966583,4,1.924
