Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-06-21,106272403152,1,2.028
Wilkne,2023-06-21,106272403152,2,2.034
Wilkne,2023-06-21,106272403152,3,2.021
Wilkne,2023-06-21,106272403152,4,2.033
Wilkne,2023-06-21,106272403916,1,2.041
Wilkne,2023-06-21,106272403916,2,2.035
Wilkne,2023-06-21,106272403916,3,2.025
Wilkne,2023-06-21,106272403916,4,2.059
Wilkne,2023-06-21,116191966583,1,0.012
Wilkne,2023-06-21,116191966583,2,2.343
Wilkne,2023-06-21,116191966583,3,2.332
Wilkne,2023-06-21,116191966583,4,2.365
