Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-06-16,106272403152,1,1.746
Wilkne,2023-06-16,106272403152,2,1.749
Wilkne,2023-06-16,106272403152,3,1.738
Wilkne,2023-06-16,106272403152,4,1.747
Wilkne,2023-06-16,106272403916,1,1.75
Wilkne,2023-06-16,106272403916,2,1.744
Wilkne,2023-06-16,106272403916,3,1.736
Wilkne,2023-06-16,106272403916,4,1.768
Wilkne,2023-06-16,116191966583,1,0.011
Wilkne,2023-06-16,116191966583,2,1.892
Wilkne,2023-06-16,116191966583,3,1.885
Wilkne,2023-06-16,116191966583,4,1.909
