Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-10-17,106272403152,1,2.308
Wilkne,2023-10-17,106272403152,2,2.274
Wilkne,2023-10-17,106272403152,3,2.27
Wilkne,2023-10-17,106272403152,4,2.306
Wilkne,2023-10-17,106272403916,1,2.267
Wilkne,2023-10-17,106272403916,2,2.266
Wilkne,2023-10-17,106272403916,3,2.242
Wilkne,2023-10-17,106272403916,4,2.308
Wilkne,2023-10-17,116191966583,1,0.012
Wilkne,2023-10-17,116191966583,2,2.249
Wilkne,2023-10-17,116191966583,3,2.222
Wilkne,2023-10-17,116191966583,4,2.244
