Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-06-13,106272403152,1,1.937
Wilkne,2023-06-13,106272403152,2,1.942
Wilkne,2023-06-13,106272403152,3,1.928
Wilkne,2023-06-13,106272403152,4,1.941
Wilkne,2023-06-13,106272403916,1,1.941
Wilkne,2023-06-13,106272403916,2,1.935
Wilkne,2023-06-13,106272403916,3,1.929
Wilkne,2023-06-13,106272403916,4,1.963
Wilkne,2023-06-13,116191966583,1,0.012
Wilkne,2023-06-13,116191966583,2,2.174
Wilkne,2023-06-13,116191966583,3,2.168
Wilkne,2023-06-13,116191966583,4,2.195
