Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-04-14,106272403152,1,1.63
Wilkne,2023-04-14,106272403152,2,1.629
Wilkne,2023-04-14,106272403152,3,1.624
Wilkne,2023-04-14,106272403152,4,1.635
Wilkne,2023-04-14,106272403916,1,1.639
Wilkne,2023-04-14,106272403916,2,1.634
Wilkne,2023-04-14,106272403916,3,1.622
Wilkne,2023-04-14,106272403916,4,1.652
Wilkne,2023-04-14,116191966583,1,0.011
Wilkne,2023-04-14,116191966583,2,1.626
Wilkne,2023-04-14,116191966583,3,1.629
Wilkne,2023-04-14,116191966583,4,1.639
