Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-02-23,106272403152,1,1.836
Wilkne,2023-02-23,106272403152,2,1.832
Wilkne,2023-02-23,106272403152,3,1.835
Wilkne,2023-02-23,106272403152,4,1.851
Wilkne,2023-02-23,106272403916,1,1.853
Wilkne,2023-02-23,106272403916,2,1.847
Wilkne,2023-02-23,106272403916,3,1.82
Wilkne,2023-02-23,106272403916,4,1.871
Wilkne,2023-02-23,106272404964,1,0.012
Wilkne,2023-02-23,106272404964,2,1.971
Wilkne,2023-02-23,106272404964,3,1.939
Wilkne,2023-02-23,106272404964,4,1.967
