Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-03-29,106272403152,1,1.856
Wilkne,2023-03-29,106272403152,2,1.858
Wilkne,2023-03-29,106272403152,3,1.859
Wilkne,2023-03-29,106272403152,4,1.878
Wilkne,2023-03-29,106272403916,1,1.882
Wilkne,2023-03-29,106272403916,2,1.882
Wilkne,2023-03-29,106272403916,3,1.854
Wilkne,2023-03-29,106272403916,4,1.892
Wilkne,2023-03-29,116191966583,1,0.012
Wilkne,2023-03-29,116191966583,2,1.964
Wilkne,2023-03-29,116191966583,3,1.916
Wilkne,2023-03-29,116191966583,4,1.948
