Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-10-13,106272403152,1,1.889
Wilkne,2023-10-13,106272403152,2,1.874
Wilkne,2023-10-13,106272403152,3,1.871
Wilkne,2023-10-13,106272403152,4,1.902
Wilkne,2023-10-13,106272403916,1,1.865
Wilkne,2023-10-13,106272403916,2,1.871
Wilkne,2023-10-13,106272403916,3,1.842
Wilkne,2023-10-13,106272403916,4,1.888
Wilkne,2023-10-13,116191966583,1,0.012
Wilkne,2023-10-13,116191966583,2,1.781
Wilkne,2023-10-13,116191966583,3,1.751
Wilkne,2023-10-13,116191966583,4,1.758
