Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-02-19,106272403152,1,1.766
Wilkne,2023-02-19,106272403152,2,1.771
Wilkne,2023-02-19,106272403152,3,1.77
Wilkne,2023-02-19,106272403152,4,1.781
Wilkne,2023-02-19,106272403916,1,1.781
Wilkne,2023-02-19,106272403916,2,1.781
Wilkne,2023-02-19,106272403916,3,1.757
Wilkne,2023-02-19,106272403916,4,1.791
Wilkne,2023-02-19,106272404964,1,0.012
Wilkne,2023-02-19,106272404964,2,1.704
Wilkne,2023-02-19,106272404964,3,1.682
Wilkne,2023-02-19,106272404964,4,1.692
