Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-02-20,106272403152,1,1.002
Wilkne,2023-02-20,106272403152,2,1.006
Wilkne,2023-02-20,106272403152,3,1.006
Wilkne,2023-02-20,106272403152,4,1.013
Wilkne,2023-02-20,106272403916,1,1.011
Wilkne,2023-02-20,106272403916,2,1.009
Wilkne,2023-02-20,106272403916,3,0.998
Wilkne,2023-02-20,106272403916,4,1.019
Wilkne,2023-02-20,106272404964,1,0.01
Wilkne,2023-02-20,106272404964,2,1.032
Wilkne,2023-02-20,106272404964,3,1.043
Wilkne,2023-02-20,106272404964,4,1.039
