Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-06-25,106272403152,1,1.884
Wilkne,2023-06-25,106272403152,2,1.892
Wilkne,2023-06-25,106272403152,3,1.882
Wilkne,2023-06-25,106272403152,4,1.9
Wilkne,2023-06-25,106272403916,1,1.897
Wilkne,2023-06-25,106272403916,2,1.895
Wilkne,2023-06-25,106272403916,3,1.88
Wilkne,2023-06-25,106272403916,4,1.914
Wilkne,2023-06-25,116191966583,1,0.012
Wilkne,2023-06-25,116191966583,2,2.173
Wilkne,2023-06-25,116191966583,3,2.15
Wilkne,2023-06-25,116191966583,4,2.179
