Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-03-31,106272403152,1,2.371
Wilkne,2023-03-31,106272403152,2,2.366
Wilkne,2023-03-31,106272403152,3,2.361
Wilkne,2023-03-31,106272403152,4,2.386
Wilkne,2023-03-31,106272403916,1,2.391
Wilkne,2023-03-31,106272403916,2,2.391
Wilkne,2023-03-31,106272403916,3,2.36
Wilkne,2023-03-31,106272403916,4,2.415
Wilkne,2023-03-31,116191966583,1,0.013
Wilkne,2023-03-31,116191966583,2,2.44
Wilkne,2023-03-31,116191966583,3,2.359
Wilkne,2023-03-31,116191966583,4,2.412
