Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-08-12,106272403152,1,2.007
Wilkne,2023-08-12,106272403152,2,1.997
Wilkne,2023-08-12,106272403152,3,1.985
Wilkne,2023-08-12,106272403152,4,2.001
Wilkne,2023-08-12,106272403916,1,1.996
Wilkne,2023-08-12,106272403916,2,1.988
Wilkne,2023-08-12,106272403916,3,1.979
Wilkne,2023-08-12,106272403916,4,2.02
Wilkne,2023-08-12,116191966583,1,0.012
Wilkne,2023-08-12,116191966583,2,2.211
Wilkne,2023-08-12,116191966583,3,2.194
Wilkne,2023-08-12,116191966583,4,2.223
