Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-08-13,106272403152,1,2.175
Wilkne,2023-08-13,106272403152,2,2.167
Wilkne,2023-08-13,106272403152,3,2.153
Wilkne,2023-08-13,106272403152,4,2.17
Wilkne,2023-08-13,106272403916,1,2.164
Wilkne,2023-08-13,106272403916,2,2.159
Wilkne,2023-08-13,106272403916,3,2.147
Wilkne,2023-08-13,106272403916,4,2.192
Wilkne,2023-08-13,116191966583,1,0.013
Wilkne,2023-08-13,116191966583,2,2.349
Wilkne,2023-08-13,116191966583,3,2.335
Wilkne,2023-08-13,116191966583,4,2.358
