Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-08-04,106272403152,1,2.017
Wilkne,2023-08-04,106272403152,2,2.01
Wilkne,2023-08-04,106272403152,3,1.996
Wilkne,2023-08-04,106272403152,4,2.011
Wilkne,2023-08-04,106272403916,1,2.008
Wilkne,2023-08-04,106272403916,2,2.005
Wilkne,2023-08-04,106272403916,3,1.991
Wilkne,2023-08-04,106272403916,4,2.037
Wilkne,2023-08-04,116191966583,1,0.012
Wilkne,2023-08-04,116191966583,2,2.196
Wilkne,2023-08-04,116191966583,3,2.184
Wilkne,2023-08-04,116191966583,4,2.207
