Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-11-22,106272403152,1,2.331
Wilkne,2023-11-22,106272403152,2,2.329
Wilkne,2023-11-22,106272403152,3,2.336
Wilkne,2023-11-22,106272403152,4,2.351
Wilkne,2023-11-22,106272403916,1,2.356
Wilkne,2023-11-22,106272403916,2,2.344
Wilkne,2023-11-22,106272403916,3,2.323
Wilkne,2023-11-22,106272403916,4,2.37
Wilkne,2023-11-22,116191966583,1,0.012
Wilkne,2023-11-22,116191966583,2,2.177
Wilkne,2023-11-22,116191966583,3,2.148
Wilkne,2023-11-22,116191966583,4,2.169
