Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-02-26,106272403152,1,2.432
Wilkne,2023-02-26,106272403152,2,2.433
Wilkne,2023-02-26,106272403152,3,2.431
Wilkne,2023-02-26,106272403152,4,2.472
Wilkne,2023-02-26,106272403916,1,2.454
Wilkne,2023-02-26,106272403916,2,2.467
Wilkne,2023-02-26,106272403916,3,2.419
Wilkne,2023-02-26,106272403916,4,2.483
Wilkne,2023-02-26,106272404964,1,0.014
Wilkne,2023-02-26,106272404964,2,2.438
Wilkne,2023-02-26,106272404964,3,2.378
Wilkne,2023-02-26,106272404964,4,2.424
