Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-05-04,106272403152,1,1.813
Wilkne,2023-05-04,106272403152,2,1.821
Wilkne,2023-05-04,106272403152,3,1.817
Wilkne,2023-05-04,106272403152,4,1.837
Wilkne,2023-05-04,106272403916,1,1.836
Wilkne,2023-05-04,106272403916,2,1.838
Wilkne,2023-05-04,106272403916,3,1.815
Wilkne,2023-05-04,106272403916,4,1.848
Wilkne,2023-05-04,116191966583,1,0.012
Wilkne,2023-05-04,116191966583,2,2.011
Wilkne,2023-05-04,116191966583,3,1.973
Wilkne,2023-05-04,116191966583,4,2.008
