Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-02-21,106272403152,1,1.953
Wilkne,2023-02-21,106272403152,2,1.947
Wilkne,2023-02-21,106272403152,3,1.946
Wilkne,2023-02-21,106272403152,4,1.966
Wilkne,2023-02-21,106272403916,1,1.968
Wilkne,2023-02-21,106272403916,2,1.967
Wilkne,2023-02-21,106272403916,3,1.941
Wilkne,2023-02-21,106272403916,4,1.99
Wilkne,2023-02-21,106272404964,1,0.013
Wilkne,2023-02-21,106272404964,2,1.882
Wilkne,2023-02-21,106272404964,3,1.842
Wilkne,2023-02-21,106272404964,4,1.864
