Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-12-04,106272403152,1,2.053
Wilkne,2023-12-04,106272403152,2,2.058
Wilkne,2023-12-04,106272403152,3,2.054
Wilkne,2023-12-04,106272403152,4,2.078
Wilkne,2023-12-04,106272403916,1,2.074
Wilkne,2023-12-04,106272403916,2,2.069
Wilkne,2023-12-04,106272403916,3,2.038
Wilkne,2023-12-04,106272403916,4,2.086
Wilkne,2023-12-04,116191966583,1,0.012
Wilkne,2023-12-04,116191966583,2,1.921
Wilkne,2023-12-04,116191966583,3,1.887
Wilkne,2023-12-04,116191966583,4,1.904
