Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-07-08,106272403152,1,1.616
Wilkne,2023-07-08,106272403152,2,1.627
Wilkne,2023-07-08,106272403152,3,1.62
Wilkne,2023-07-08,106272403152,4,1.632
Wilkne,2023-07-08,106272403916,1,1.63
Wilkne,2023-07-08,106272403916,2,1.63
Wilkne,2023-07-08,106272403916,3,1.617
Wilkne,2023-07-08,106272403916,4,1.642
Wilkne,2023-07-08,116191966583,1,0.012
Wilkne,2023-07-08,116191966583,2,1.789
Wilkne,2023-07-08,116191966583,3,1.778
Wilkne,2023-07-08,116191966583,4,1.796
