Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-01-26,106272403152,1,1.738
Wilkne,2023-01-26,106272403152,2,1.74
Wilkne,2023-01-26,106272403152,3,1.742
Wilkne,2023-01-26,106272403152,4,1.754
Wilkne,2023-01-26,106272403916,1,1.751
Wilkne,2023-01-26,106272403916,2,1.75
Wilkne,2023-01-26,106272403916,3,1.726
Wilkne,2023-01-26,106272403916,4,1.762
Wilkne,2023-01-26,106272404964,1,0.012
Wilkne,2023-01-26,106272404964,2,1.62
Wilkne,2023-01-26,106272404964,3,1.613
Wilkne,2023-01-26,106272404964,4,1.613
