Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-06-19,106272403152,1,1.932
Wilkne,2023-06-19,106272403152,2,1.935
Wilkne,2023-06-19,106272403152,3,1.922
Wilkne,2023-06-19,106272403152,4,1.932
Wilkne,2023-06-19,106272403916,1,1.938
Wilkne,2023-06-19,106272403916,2,1.931
Wilkne,2023-06-19,106272403916,3,1.923
Wilkne,2023-06-19,106272403916,4,1.959
Wilkne,2023-06-19,116191966583,1,0.012
Wilkne,2023-06-19,116191966583,2,2.201
Wilkne,2023-06-19,116191966583,3,2.194
Wilkne,2023-06-19,116191966583,4,2.225
