Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-08-11,106272403152,1,1.961
Wilkne,2023-08-11,106272403152,2,1.952
Wilkne,2023-08-11,106272403152,3,1.936
Wilkne,2023-08-11,106272403152,4,1.951
Wilkne,2023-08-11,106272403916,1,1.94
Wilkne,2023-08-11,106272403916,2,1.939
Wilkne,2023-08-11,106272403916,3,1.927
Wilkne,2023-08-11,106272403916,4,1.971
Wilkne,2023-08-11,116191966583,1,0.011
Wilkne,2023-08-11,116191966583,2,2.001
Wilkne,2023-08-11,116191966583,3,1.963
Wilkne,2023-08-11,116191966583,4,1.984
