Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-08-31,106272403152,1,2.174
Wilkne,2023-08-31,106272403152,2,2.166
Wilkne,2023-08-31,106272403152,3,2.163
Wilkne,2023-08-31,106272403152,4,2.193
Wilkne,2023-08-31,106272403916,1,2.171
Wilkne,2023-08-31,106272403916,2,2.176
Wilkne,2023-08-31,106272403916,3,2.143
Wilkne,2023-08-31,106272403916,4,2.189
Wilkne,2023-08-31,116191966583,1,0.013
Wilkne,2023-08-31,116191966583,2,2.326
Wilkne,2023-08-31,116191966583,3,2.291
Wilkne,2023-08-31,116191966583,4,2.308
