Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-05-17,106272403152,1,1.77
Wilkne,2023-05-17,106272403152,2,1.775
Wilkne,2023-05-17,106272403152,3,1.775
Wilkne,2023-05-17,106272403152,4,1.793
Wilkne,2023-05-17,106272403916,1,1.796
Wilkne,2023-05-17,106272403916,2,1.794
Wilkne,2023-05-17,106272403916,3,1.774
Wilkne,2023-05-17,106272403916,4,1.804
Wilkne,2023-05-17,116191966583,1,0.013
Wilkne,2023-05-17,116191966583,2,1.99
Wilkne,2023-05-17,116191966583,3,1.976
Wilkne,2023-05-17,116191966583,4,2.004
