Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-12-30,106272403152,1,2.263
Wilkne,2023-12-30,106272403152,2,2.27
Wilkne,2023-12-30,106272403152,3,2.276
Wilkne,2023-12-30,106272403152,4,2.306
Wilkne,2023-12-30,106272403916,1,2.285
Wilkne,2023-12-30,106272403916,2,2.285
Wilkne,2023-12-30,106272403916,3,2.242
Wilkne,2023-12-30,106272403916,4,2.298
Wilkne,2023-12-30,116191966583,1,0.013
Wilkne,2023-12-30,116191966583,2,2.246
Wilkne,2023-12-30,116191966583,3,2.193
Wilkne,2023-12-30,116191966583,4,2.226
