Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-11-06,106272403152,1,1.696
Wilkne,2023-11-06,106272403152,2,1.694
Wilkne,2023-11-06,106272403152,3,1.701
Wilkne,2023-11-06,106272403152,4,1.709
Wilkne,2023-11-06,106272403916,1,1.711
Wilkne,2023-11-06,106272403916,2,1.698
Wilkne,2023-11-06,106272403916,3,1.691
Wilkne,2023-11-06,106272403916,4,1.714
Wilkne,2023-11-06,116191966583,1,0.012
Wilkne,2023-11-06,116191966583,2,1.487
Wilkne,2023-11-06,116191966583,3,1.52
Wilkne,2023-11-06,116191966583,4,1.522
