Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-11-20,106272403152,1,1.82
Wilkne,2023-11-20,106272403152,2,1.815
Wilkne,2023-11-20,106272403152,3,1.821
Wilkne,2023-11-20,106272403152,4,1.824
Wilkne,2023-11-20,106272403916,1,1.83
Wilkne,2023-11-20,106272403916,2,1.802
Wilkne,2023-11-20,106272403916,3,1.806
Wilkne,2023-11-20,106272403916,4,1.841
Wilkne,2023-11-20,116191966583,1,0.012
Wilkne,2023-11-20,116191966583,2,1.675
Wilkne,2023-11-20,116191966583,3,1.683
Wilkne,2023-11-20,116191966583,4,1.69
