Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-07-16,106272403152,1,1.724
Wilkne,2023-07-16,106272403152,2,1.73
Wilkne,2023-07-16,106272403152,3,1.724
Wilkne,2023-07-16,106272403152,4,1.739
Wilkne,2023-07-16,106272403916,1,1.739
Wilkne,2023-07-16,106272403916,2,1.734
Wilkne,2023-07-16,106272403916,3,1.721
Wilkne,2023-07-16,106272403916,4,1.75
Wilkne,2023-07-16,116191966583,1,0.012
Wilkne,2023-07-16,116191966583,2,1.996
Wilkne,2023-07-16,116191966583,3,1.986
Wilkne,2023-07-16,116191966583,4,2.012
