Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-05-27,106272403152,1,2.057
Wilkne,2023-05-27,106272403152,2,2.065
Wilkne,2023-05-27,106272403152,3,2.058
Wilkne,2023-05-27,106272403152,4,2.077
Wilkne,2023-05-27,106272403916,1,2.078
Wilkne,2023-05-27,106272403916,2,2.075
Wilkne,2023-05-27,106272403916,3,2.058
Wilkne,2023-05-27,106272403916,4,2.092
Wilkne,2023-05-27,116191966583,1,0.013
Wilkne,2023-05-27,116191966583,2,2.319
Wilkne,2023-05-27,116191966583,3,2.297
Wilkne,2023-05-27,116191966583,4,2.328
