Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-07-23,106272403152,1,1.977
Wilkne,2024-07-23,106272403152,2,1.965
Wilkne,2024-07-23,106272403152,3,1.957
Wilkne,2024-07-23,106272403152,4,1.971
Wilkne,2024-07-23,106272403916,1,1.96
Wilkne,2024-07-23,106272403916,2,1.956
Wilkne,2024-07-23,106272403916,3,1.951
Wilkne,2024-07-23,106272403916,4,1.994
Wilkne,2024-07-23,106272404964,1,0.012
Wilkne,2024-07-23,106272404964,2,2.199
Wilkne,2024-07-23,106272404964,3,2.203
Wilkne,2024-07-23,106272404964,4,2.248
