Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-04-03,106272403152,1,1.975
Wilkne,2024-04-03,106272403152,2,1.962
Wilkne,2024-04-03,106272403152,3,1.959
Wilkne,2024-04-03,106272403152,4,1.969
Wilkne,2024-04-03,106272403916,1,1.967
Wilkne,2024-04-03,106272403916,2,1.957
Wilkne,2024-04-03,106272403916,3,1.933
Wilkne,2024-04-03,106272403916,4,1.999
Wilkne,2024-04-03,106272404964,1,0.012
Wilkne,2024-04-03,106272404964,2,1.93
Wilkne,2024-04-03,106272404964,3,1.88
Wilkne,2024-04-03,106272404964,4,1.931
