Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-07-19,106272403152,1,2.056
Wilkne,2024-07-19,106272403152,2,2.053
Wilkne,2024-07-19,106272403152,3,2.035
Wilkne,2024-07-19,106272403152,4,2.046
Wilkne,2024-07-19,106272403916,1,2.04
Wilkne,2024-07-19,106272403916,2,2.035
Wilkne,2024-07-19,106272403916,3,2.033
Wilkne,2024-07-19,106272403916,4,2.076
Wilkne,2024-07-19,106272404964,1,0.012
Wilkne,2024-07-19,106272404964,2,2.239
Wilkne,2024-07-19,106272404964,3,2.238
Wilkne,2024-07-19,106272404964,4,2.282
