Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-06-23,106272403152,1,0.984
Wilkne,2024-06-23,106272403152,2,0.994
Wilkne,2024-06-23,106272403152,3,0.991
Wilkne,2024-06-23,106272403152,4,0.995
Wilkne,2024-06-23,106272403916,1,0.996
Wilkne,2024-06-23,106272403916,2,0.986
Wilkne,2024-06-23,106272403916,3,0.984
Wilkne,2024-06-23,106272403916,4,0.998
Wilkne,2024-06-23,106272404964,1,0.01
Wilkne,2024-06-23,106272404964,2,0.999
Wilkne,2024-06-23,106272404964,3,1.015
Wilkne,2024-06-23,106272404964,4,1.015
