Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-01-27,106272403152,1,1.642
Wilkne,2024-01-27,106272403152,2,1.652
Wilkne,2024-01-27,106272403152,3,1.653
Wilkne,2024-01-27,106272403152,4,1.669
Wilkne,2024-01-27,106272403916,1,1.662
Wilkne,2024-01-27,106272403916,2,1.659
Wilkne,2024-01-27,106272403916,3,1.637
Wilkne,2024-01-27,106272403916,4,1.666
Wilkne,2024-01-27,106272404964,1,0.012
Wilkne,2024-01-27,106272404964,2,1.627
Wilkne,2024-01-27,106272404964,3,1.611
Wilkne,2024-01-27,106272404964,4,1.626
