Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-06-25,106272403152,1,1.943
Wilkne,2024-06-25,106272403152,2,1.948
Wilkne,2024-06-25,106272403152,3,1.934
Wilkne,2024-06-25,106272403152,4,1.94
Wilkne,2024-06-25,106272403916,1,1.948
Wilkne,2024-06-25,106272403916,2,1.936
Wilkne,2024-06-25,106272403916,3,1.934
Wilkne,2024-06-25,106272403916,4,1.965
Wilkne,2024-06-25,106272404964,1,0.012
Wilkne,2024-06-25,106272404964,2,2.206
Wilkne,2024-06-25,106272404964,3,2.215
Wilkne,2024-06-25,106272404964,4,2.251
