Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-04-09,106272403152,1,1.962
Wilkne,2024-04-09,106272403152,2,1.958
Wilkne,2024-04-09,106272403152,3,1.96
Wilkne,2024-04-09,106272403152,4,1.977
Wilkne,2024-04-09,106272403916,1,1.974
Wilkne,2024-04-09,106272403916,2,1.966
Wilkne,2024-04-09,106272403916,3,1.941
Wilkne,2024-04-09,106272403916,4,1.99
Wilkne,2024-04-09,106272404964,1,0.014
Wilkne,2024-04-09,106272404964,2,2.055
Wilkne,2024-04-09,106272404964,3,2.015
Wilkne,2024-04-09,106272404964,4,2.062
