Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-09-06,106272403152,1,2.198
Wilkne,2024-09-06,106272403152,2,2.157
Wilkne,2024-09-06,106272403152,3,2.155
Wilkne,2024-09-06,106272403152,4,2.18
Wilkne,2024-09-06,106272403916,1,2.14
Wilkne,2024-09-06,106272403916,2,2.148
Wilkne,2024-09-06,106272403916,3,2.138
Wilkne,2024-09-06,106272403916,4,2.197
Wilkne,2024-09-06,106272404964,1,0.013
Wilkne,2024-09-06,106272404964,2,2.288
Wilkne,2024-09-06,106272404964,3,2.255
Wilkne,2024-09-06,106272404964,4,2.301
