Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-11-14,106272403152,1,2.102
Wilkne,2024-11-14,106272403152,2,2.082
Wilkne,2024-11-14,106272403152,3,2.074
Wilkne,2024-11-14,106272403152,4,2.114
Wilkne,2024-11-14,106272403916,1,2.065
Wilkne,2024-11-14,106272403916,2,2.084
Wilkne,2024-11-14,106272403916,3,2.051
Wilkne,2024-11-14,106272403916,4,2.107
Wilkne,2024-11-14,106272404964,1,0.012
Wilkne,2024-11-14,106272404964,2,2.013
Wilkne,2024-11-14,106272404964,3,1.962
Wilkne,2024-11-14,106272404964,4,1.968
