Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-07-14,106272403152,1,1.312
Wilkne,2024-07-14,106272403152,2,1.322
Wilkne,2024-07-14,106272403152,3,1.31
Wilkne,2024-07-14,106272403152,4,1.312
Wilkne,2024-07-14,106272403916,1,1.309
Wilkne,2024-07-14,106272403916,2,1.301
Wilkne,2024-07-14,106272403916,3,1.304
Wilkne,2024-07-14,106272403916,4,1.328
Wilkne,2024-07-14,106272404964,1,0.011
Wilkne,2024-07-14,106272404964,2,1.23
Wilkne,2024-07-14,106272404964,3,1.243
Wilkne,2024-07-14,106272404964,4,1.23
