Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-06-03,106272403152,1,1.87
Wilkne,2024-06-03,106272403152,2,1.872
Wilkne,2024-06-03,106272403152,3,1.856
Wilkne,2024-06-03,106272403152,4,1.867
Wilkne,2024-06-03,106272403916,1,1.871
Wilkne,2024-06-03,106272403916,2,1.864
Wilkne,2024-06-03,106272403916,3,1.859
Wilkne,2024-06-03,106272403916,4,1.891
Wilkne,2024-06-03,106272404964,1,0.012
Wilkne,2024-06-03,106272404964,2,1.991
Wilkne,2024-06-03,106272404964,3,1.994
Wilkne,2024-06-03,106272404964,4,2.024
