Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-09-15,106272403152,1,2.205
Wilkne,2024-09-15,106272403152,2,2.164
Wilkne,2024-09-15,106272403152,3,2.145
Wilkne,2024-09-15,106272403152,4,2.164
Wilkne,2024-09-15,106272403916,1,2.13
Wilkne,2024-09-15,106272403916,2,2.135
Wilkne,2024-09-15,106272403916,3,2.125
Wilkne,2024-09-15,106272403916,4,2.196
Wilkne,2024-09-15,106272404964,1,0.012
Wilkne,2024-09-15,106272404964,2,2.171
Wilkne,2024-09-15,106272404964,3,2.141
Wilkne,2024-09-15,106272404964,4,2.175
